city,area,bedrooms,bathrooms,price,address
Hamburg,40,1,1,314260,Hamburg Street 499
Stuttgart,96,2,2,653890,Stuttgart Street 133
Stuttgart,120,3,2,774971,Stuttgart Street 4920
Munich,119,2,1,777972,Munich Street 635
Cologne,143,3,2,631704,Cologne Street 4187
Berlin,90,2,1,539378,Berlin Street 2669
Cologne,125,3,3,876869,Cologne Street 585
Stuttgart,139,3,3,1022353,Stuttgart Street 1173
Berlin,113,2,2,673394,Berlin Street 2745
Frankfurt,196,4,4,1239628,Frankfurt Street 3856
Hamburg,189,4,3,1526340,Hamburg Street 1314
Hamburg,41,1,1,217436,Hamburg Street 1230
Cologne,36,1,1,282794,Cologne Street 4990
Munich,110,2,2,747585,Munich Street 1761
Frankfurt,179,4,3,1186089,Frankfurt Street 1230
Frankfurt,196,4,3,1080315,Frankfurt Street 634
Munich,174,4,4,1330685,Munich Street 4416
Stuttgart,61,1,1,546741,Stuttgart Street 4974
Frankfurt,198,4,4,1703667,Frankfurt Street 2597
Hamburg,79,1,1,680105,Hamburg Street 2000
Hamburg,92,2,2,731573,Hamburg Street 1892
Frankfurt,110,2,1,668610,Frankfurt Street 1975
Frankfurt,134,3,3,976051,Frankfurt Street 653
Hamburg,173,4,3,1051236,Hamburg Street 2968
Stuttgart,153,3,2,1452866,Stuttgart Street 3678
Frankfurt,88,2,1,522104,Frankfurt Street 4405
Munich,134,3,2,1342584,Munich Street 4961
Hamburg,103,2,2,874042,Hamburg Street 2572
Berlin,50,1,1,443925,Berlin Street 3450
Cologne,67,1,1,418269,Cologne Street 1623
Munich,146,3,2,1417798,Munich Street 1367
Berlin,137,3,3,1296862,Berlin Street 4544
Stuttgart,150,3,2,986030,Stuttgart Street 1036
Berlin,140,3,2,630622,Berlin Street 1368
Berlin,63,1,1,255527,Berlin Street 3460
Hamburg,62,1,1,510030,Hamburg Street 4563
Munich,105,2,1,556357,Munich Street 2760
Hamburg,181,4,3,1206158,Hamburg Street 371
Berlin,120,3,3,848220,Berlin Street 3350
Stuttgart,145,3,3,1127775,Stuttgart Street 2370
Frankfurt,64,1,1,541676,Frankfurt Street 4830
Cologne,51,1,1,362218,Cologne Street 64
Cologne,181,4,4,1545605,Cologne Street 3716
Frankfurt,112,2,2,707211,Frankfurt Street 1448
Cologne,180,4,4,1058271,Cologne Street 794
Munich,106,2,2,761766,Munich Street 2795
Berlin,174,4,4,1318789,Berlin Street 2337
Hamburg,128,3,3,1087561,Hamburg Street 1462
Munich,40,1,1,370683,Munich Street 3527
Cologne,101,2,2,849364,Cologne Street 815
Hamburg,102,2,1,561369,Hamburg Street 972
Hamburg,100,2,2,960080,Hamburg Street 3596
Munich,73,1,1,809533,Munich Street 2126
Cologne,57,1,1,444625,Cologne Street 2283
Munich,54,1,1,622569,Munich Street 4524
Cologne,73,1,1,331930,Cologne Street 4903
Berlin,168,4,3,977460,Berlin Street 55
Frankfurt,36,1,1,239505,Frankfurt Street 1665
Hamburg,176,4,4,1450051,Hamburg Street 3645
Cologne,62,1,1,333052,Cologne Street 2417
Berlin,60,1,1,449084,Berlin Street 3542
Frankfurt,97,2,1,963989,Frankfurt Street 1121
Hamburg,59,1,1,483864,Hamburg Street 648
Stuttgart,86,2,1,681603,Stuttgart Street 2680
Munich,159,3,3,1084477,Munich Street 2262
Frankfurt,191,4,3,1237472,Frankfurt Street 2579
Berlin,140,3,2,1137430,Berlin Street 4271
Hamburg,78,1,1,649136,Hamburg Street 66
Munich,65,1,1,548188,Munich Street 1804
Stuttgart,80,2,2,549850,Stuttgart Street 3852
Munich,154,3,2,778643,Munich Street 4070
Hamburg,63,1,1,356452,Hamburg Street 727
Cologne,84,2,1,789560,Cologne Street 3558
Berlin,155,3,2,749488,Berlin Street 1460
Berlin,137,3,3,924246,Berlin Street 3116
Stuttgart,179,4,3,1612998,Stuttgart Street 2857
Frankfurt,165,4,3,963982,Frankfurt Street 2459
Munich,104,2,2,916656,Munich Street 4016
Stuttgart,130,3,3,1157893,Stuttgart Street 4452
Frankfurt,105,2,1,821047,Frankfurt Street 1794
Berlin,103,2,2,1053579,Berlin Street 3664
Hamburg,93,2,2,446141,Hamburg Street 949
Munich,148,3,3,1524376,Munich Street 931
Hamburg,131,3,2,910602,Hamburg Street 3963
Frankfurt,183,4,4,1647767,Frankfurt Street 1924
Berlin,104,2,2,735664,Berlin Street 4158
Munich,134,3,2,971987,Munich Street 4607
Hamburg,96,2,2,722856,Hamburg Street 3369
Frankfurt,143,3,3,700939,Frankfurt Street 3266
Hamburg,43,1,1,346953,Hamburg Street 3978
Stuttgart,86,2,2,683462,Stuttgart Street 374
Hamburg,144,3,3,1169232,Hamburg Street 1813
Cologne,72,1,1,593210,Cologne Street 904
Cologne,186,4,4,1357793,Cologne Street 1059
Cologne,168,4,3,1176235,Cologne Street 173
Frankfurt,53,1,1,340553,Frankfurt Street 2890
Cologne,46,1,1,268243,Cologne Street 4249
Munich,122,3,2,1283128,Munich Street 1287
Cologne,131,3,2,1146697,Cologne Street 2378
Munich,125,3,3,1011901,Munich Street 3387
Munich,171,4,3,1466872,Munich Street 112
Berlin,35,1,1,186340,Berlin Street 4109
Frankfurt,154,3,2,1482943,Frankfurt Street 1286
Hamburg,107,2,1,872927,Hamburg Street 1885
Stuttgart,93,2,1,968299,Stuttgart Street 2232
Stuttgart,61,1,1,377133,Stuttgart Street 3283
Munich,99,2,1,777881,Munich Street 627
Berlin,159,3,3,1081339,Berlin Street 166
Berlin,168,4,3,1233193,Berlin Street 783
Stuttgart,180,4,4,1291769,Stuttgart Street 1592
Cologne,109,2,2,611792,Cologne Street 3483
Cologne,35,1,1,279954,Cologne Street 2246
Frankfurt,81,2,1,722922,Frankfurt Street 2165
Stuttgart,177,4,4,1084229,Stuttgart Street 3085
Hamburg,139,3,2,1272105,Hamburg Street 1821
Frankfurt,173,4,4,1665213,Frankfurt Street 3960
Hamburg,166,4,3,1227302,Hamburg Street 3133
Berlin,157,3,3,1036745,Berlin Street 3054
Cologne,57,1,1,430550,Cologne Street 1836
Cologne,36,1,1,202611,Cologne Street 1902
Frankfurt,124,3,3,973009,Frankfurt Street 4614
Berlin,194,4,4,718168,Berlin Street 2724
Munich,191,4,3,1908085,Munich Street 782
Cologne,73,1,1,341374,Cologne Street 4013
Cologne,93,2,1,822552,Cologne Street 1158
Frankfurt,187,4,4,1362297,Frankfurt Street 4288
Stuttgart,175,4,3,1256937,Stuttgart Street 483
Frankfurt,94,2,2,641149,Frankfurt Street 2552
Stuttgart,116,2,1,819881,Stuttgart Street 300
Hamburg,174,4,4,1608227,Hamburg Street 46
Hamburg,83,2,2,300257,Hamburg Street 4470
Frankfurt,110,2,1,1077127,Frankfurt Street 2637
Frankfurt,153,3,2,1274079,Frankfurt Street 861
Frankfurt,49,1,1,289935,Frankfurt Street 1043
Berlin,71,1,1,362248,Berlin Street 1362
Munich,142,3,2,1611681,Munich Street 320
Frankfurt,156,3,2,986701,Frankfurt Street 4298
Frankfurt,65,1,1,390050,Frankfurt Street 3272
Berlin,105,2,1,837743,Berlin Street 3568
Hamburg,99,2,2,761064,Hamburg Street 3045
Cologne,196,4,3,1082786,Cologne Street 1160
Hamburg,163,4,3,1224446,Hamburg Street 3042
Cologne,184,4,4,994515,Cologne Street 3868
Frankfurt,83,2,2,789934,Frankfurt Street 1109
Munich,164,4,4,1689910,Munich Street 81
Hamburg,136,3,2,1083388,Hamburg Street 1232
Frankfurt,47,1,1,393116,Frankfurt Street 2555
Stuttgart,78,1,1,791059,Stuttgart Street 769
Cologne,147,3,3,999537,Cologne Street 776
Berlin,189,4,4,938113,Berlin Street 4870
Munich,47,1,1,435412,Munich Street 4581
Munich,118,2,1,1421461,Munich Street 1579
Hamburg,102,2,2,585352,Hamburg Street 4788
Stuttgart,108,2,2,751443,Stuttgart Street 3304
Hamburg,173,4,3,1349345,Hamburg Street 635
Cologne,69,1,1,464141,Cologne Street 1774
Hamburg,75,1,1,433911,Hamburg Street 4618
Berlin,62,1,1,493421,Berlin Street 2705
Cologne,181,4,4,1801901,Cologne Street 3879
Munich,73,1,1,644839,Munich Street 1900
Munich,53,1,1,369043,Munich Street 1175
Munich,151,3,2,885881,Munich Street 2649
Berlin,43,1,1,293920,Berlin Street 4192
Frankfurt,138,3,3,1314042,Frankfurt Street 2680
Hamburg,158,3,2,1245710,Hamburg Street 1973
Cologne,130,3,3,883575,Cologne Street 3159
Stuttgart,151,3,3,999029,Stuttgart Street 2554
Cologne,111,2,1,589926,Cologne Street 4960
Munich,72,1,1,714173,Munich Street 1171
Frankfurt,173,4,4,1596008,Frankfurt Street 4015
Stuttgart,94,2,1,487052,Stuttgart Street 4571
Frankfurt,196,4,4,2014909,Frankfurt Street 1459
Berlin,123,3,3,891293,Berlin Street 2835
Stuttgart,138,3,2,1324716,Stuttgart Street 4586
Munich,127,3,3,789734,Munich Street 1467
Stuttgart,32,1,1,174440,Stuttgart Street 3622
Hamburg,164,4,3,1145619,Hamburg Street 46
Cologne,109,2,2,815732,Cologne Street 771
Hamburg,94,2,1,919955,Hamburg Street 4971
Hamburg,38,1,1,312236,Hamburg Street 3922
Frankfurt,41,1,1,304278,Frankfurt Street 2247
Stuttgart,44,1,1,262259,Stuttgart Street 3857
Cologne,191,4,4,1618304,Cologne Street 4017
Munich,151,3,2,1035860,Munich Street 313
Hamburg,37,1,1,353164,Hamburg Street 1450
Munich,51,1,1,408843,Munich Street 979
Berlin,143,3,2,1225189,Berlin Street 2575
Berlin,169,4,4,1247661,Berlin Street 1591
Stuttgart,187,4,3,1364072,Stuttgart Street 2726
Stuttgart,111,2,1,746020,Stuttgart Street 4808
Stuttgart,123,3,2,859602,Stuttgart Street 3303
Frankfurt,200,5,4,1693634,Frankfurt Street 533
Munich,158,3,2,1363724,Munich Street 2185
Berlin,74,1,1,423875,Berlin Street 365
Hamburg,185,4,3,1287875,Hamburg Street 4141
Frankfurt,74,1,1,586270,Frankfurt Street 2550
Hamburg,173,4,4,715289,Hamburg Street 965
Hamburg,149,3,2,1171104,Hamburg Street 4639
Frankfurt,52,1,1,326125,Frankfurt Street 742
Munich,52,1,1,340045,Munich Street 2601
Cologne,190,4,3,855990,Cologne Street 1388
Berlin,85,2,2,354274,Berlin Street 3772
Berlin,93,2,2,440626,Berlin Street 1566
Stuttgart,63,1,1,405497,Stuttgart Street 437
Frankfurt,103,2,1,1117249,Frankfurt Street 2286
Munich,174,4,4,1323444,Munich Street 3392
Munich,78,1,1,686569,Munich Street 1633
Munich,105,2,2,963985,Munich Street 3602
Hamburg,53,1,1,391602,Hamburg Street 2910
Cologne,123,3,3,823445,Cologne Street 4285
Frankfurt,191,4,3,1133650,Frankfurt Street 301
Cologne,128,3,2,1122977,Cologne Street 4407
Cologne,83,2,2,768396,Cologne Street 2842
Stuttgart,103,2,1,512529,Stuttgart Street 2804
Stuttgart,158,3,3,942305,Stuttgart Street 744
Cologne,83,2,2,532815,Cologne Street 1788
Frankfurt,96,2,1,604350,Frankfurt Street 945
Cologne,198,4,3,1482646,Cologne Street 3893
Munich,149,3,3,1082028,Munich Street 3050
Cologne,126,3,2,1227804,Cologne Street 2641
Stuttgart,56,1,1,520006,Stuttgart Street 65
Munich,137,3,3,1214008,Munich Street 2742
Hamburg,195,4,3,1692377,Hamburg Street 1533
Hamburg,108,2,1,949589,Hamburg Street 3825
Cologne,77,1,1,464543,Cologne Street 3597
Cologne,146,3,3,830731,Cologne Street 3272
Frankfurt,92,2,2,728815,Frankfurt Street 3058
Cologne,116,2,2,924731,Cologne Street 3287
Hamburg,40,1,1,296009,Hamburg Street 4154
Berlin,137,3,3,609636,Berlin Street 2207
Cologne,132,3,2,753476,Cologne Street 1344
Cologne,72,1,1,482356,Cologne Street 4890
Stuttgart,164,4,3,1211386,Stuttgart Street 4653
Munich,63,1,1,746759,Munich Street 441
Berlin,109,2,1,512105,Berlin Street 2836
Frankfurt,131,3,2,1125122,Frankfurt Street 3774
Berlin,198,4,3,1670297,Berlin Street 1642
Munich,107,2,2,1322676,Munich Street 659
Munich,90,2,1,703127,Munich Street 3577
Berlin,92,2,1,656774,Berlin Street 4550
Hamburg,31,1,1,248634,Hamburg Street 1306
Hamburg,55,1,1,411482,Hamburg Street 4505
Stuttgart,130,3,2,955725,Stuttgart Street 3870
Stuttgart,126,3,3,1027399,Stuttgart Street 1989
Berlin,129,3,2,413842,Berlin Street 2608
Munich,132,3,3,1275056,Munich Street 2320
Stuttgart,138,3,3,1061118,Stuttgart Street 4376
Berlin,118,2,2,732872,Berlin Street 4805
Berlin,86,2,1,787839,Berlin Street 1927
Hamburg,122,3,3,759827,Hamburg Street 4108
Berlin,186,4,4,1111536,Berlin Street 633
Stuttgart,88,2,1,922885,Stuttgart Street 4096
Munich,41,1,1,290505,Munich Street 2474
Frankfurt,53,1,1,367916,Frankfurt Street 3147
Stuttgart,76,1,1,553239,Stuttgart Street 1235
Hamburg,109,2,2,916761,Hamburg Street 3938
Berlin,96,2,2,649933,Berlin Street 1471
Munich,131,3,2,825632,Munich Street 3809
Berlin,118,2,1,685365,Berlin Street 3314
Berlin,71,1,1,405441,Berlin Street 1055
Cologne,159,3,3,1064501,Cologne Street 3725
Berlin,154,3,3,1086253,Berlin Street 3461
Berlin,107,2,2,753672,Berlin Street 2119
Stuttgart,192,4,3,928508,Stuttgart Street 4945
Frankfurt,158,3,3,1494640,Frankfurt Street 3880
Stuttgart,115,2,2,906068,Stuttgart Street 915
Munich,138,3,3,1497811,Munich Street 656
Munich,31,1,1,286909,Munich Street 4835
Hamburg,80,2,2,702872,Hamburg Street 3563
Berlin,148,3,3,1051763,Berlin Street 327
Berlin,155,3,3,1278764,Berlin Street 3008
Berlin,183,4,4,1313743,Berlin Street 2068
Frankfurt,116,2,2,887081,Frankfurt Street 193
Cologne,98,2,1,969270,Cologne Street 2403
Hamburg,136,3,2,1153309,Hamburg Street 3660
Hamburg,106,2,1,850776,Hamburg Street 4881
Berlin,121,3,2,585737,Berlin Street 4353
Stuttgart,131,3,2,729347,Stuttgart Street 1436
Berlin,166,4,3,1142168,Berlin Street 1033
Stuttgart,67,1,1,517124,Stuttgart Street 3532
Hamburg,118,2,2,745248,Hamburg Street 2000
Stuttgart,164,4,4,1264681,Stuttgart Street 333
Berlin,113,2,2,967869,Berlin Street 314
Munich,185,4,3,1791204,Munich Street 3129
Cologne,50,1,1,262411,Cologne Street 2474
Frankfurt,132,3,2,1006638,Frankfurt Street 1507
Stuttgart,95,2,1,597792,Stuttgart Street 3551
Berlin,79,1,1,473683,Berlin Street 2484
Cologne,161,4,3,1004234,Cologne Street 401
Hamburg,176,4,4,1146145,Hamburg Street 1763
Frankfurt,100,2,1,584198,Frankfurt Street 2268
Cologne,41,1,1,271681,Cologne Street 1485
Stuttgart,102,2,2,679227,Stuttgart Street 42
Frankfurt,83,2,1,268094,Frankfurt Street 3395
Stuttgart,63,1,1,666505,Stuttgart Street 2188
Frankfurt,183,4,4,1738221,Frankfurt Street 796
Munich,87,2,1,683845,Munich Street 2660
Munich,46,1,1,392471,Munich Street 4992
Frankfurt,180,4,4,1074999,Frankfurt Street 4877
Hamburg,168,4,4,1619829,Hamburg Street 3897
Cologne,33,1,1,309550,Cologne Street 2791
Hamburg,118,2,2,876225,Hamburg Street 1244
Frankfurt,157,3,2,1475283,Frankfurt Street 4361
Stuttgart,73,1,1,566693,Stuttgart Street 2095
Frankfurt,38,1,1,217158,Frankfurt Street 3986
Cologne,118,2,1,736310,Cologne Street 1701
Stuttgart,165,4,4,1270152,Stuttgart Street 2491
Hamburg,110,2,2,719999,Hamburg Street 3829
Berlin,69,1,1,428886,Berlin Street 2881
Cologne,140,3,3,934597,Cologne Street 192
Hamburg,172,4,4,1218368,Hamburg Street 1923
Frankfurt,167,4,3,1316214,Frankfurt Street 3101
Cologne,61,1,1,326812,Cologne Street 3242
Munich,84,2,1,611610,Munich Street 4676
Hamburg,75,1,1,401264,Hamburg Street 3286
Cologne,134,3,3,1089397,Cologne Street 1784
Frankfurt,183,4,4,826279,Frankfurt Street 2617
Hamburg,191,4,3,1692483,Hamburg Street 2604
Cologne,167,4,4,1450467,Cologne Street 1845
Frankfurt,156,3,3,1143261,Frankfurt Street 2346
Frankfurt,70,1,1,261737,Frankfurt Street 3278
Hamburg,30,1,1,200391,Hamburg Street 3802
Stuttgart,74,1,1,547875,Stuttgart Street 3141
Cologne,197,4,4,1068840,Cologne Street 3427
Frankfurt,78,1,1,545708,Frankfurt Street 1837
Munich,186,4,3,2064847,Munich Street 4912
Cologne,134,3,2,1032376,Cologne Street 2663
Cologne,93,2,1,515461,Cologne Street 4664
Stuttgart,150,3,2,765540,Stuttgart Street 3034
Berlin,183,4,4,1111702,Berlin Street 4523
Cologne,79,1,1,514266,Cologne Street 3751
Hamburg,91,2,1,720221,Hamburg Street 3869
Stuttgart,81,2,2,542459,Stuttgart Street 1087
Hamburg,46,1,1,365081,Hamburg Street 1696
Cologne,148,3,3,1395907,Cologne Street 2008
Stuttgart,184,4,4,1605078,Stuttgart Street 1982
Munich,148,3,2,1245900,Munich Street 4949
Hamburg,70,1,1,485538,Hamburg Street 3787
Stuttgart,47,1,1,327354,Stuttgart Street 265
Stuttgart,134,3,3,1242308,Stuttgart Street 3157
Berlin,136,3,3,773090,Berlin Street 4402
Berlin,185,4,3,1213376,Berlin Street 3593
Frankfurt,45,1,1,354594,Frankfurt Street 3264
Stuttgart,40,1,1,269892,Stuttgart Street 3273
Stuttgart,160,4,4,870608,Stuttgart Street 3511
Berlin,56,1,1,387512,Berlin Street 2151
Cologne,58,1,1,389588,Cologne Street 3003
Frankfurt,198,4,4,1698914,Frankfurt Street 1163
Munich,153,3,2,1161710,Munich Street 2167
Berlin,114,2,1,921925,Berlin Street 3754
Stuttgart,155,3,2,958650,Stuttgart Street 2130
Hamburg,105,2,2,1014860,Hamburg Street 2709
Frankfurt,96,2,2,487073,Frankfurt Street 4870
Berlin,65,1,1,459238,Berlin Street 4275
Hamburg,36,1,1,283846,Hamburg Street 3039
Cologne,122,3,3,697601,Cologne Street 2513
Stuttgart,70,1,1,569561,Stuttgart Street 3894
Stuttgart,142,3,3,1337537,Stuttgart Street 1266
Stuttgart,62,1,1,258835,Stuttgart Street 4977
Hamburg,128,3,3,1014265,Hamburg Street 1868
Berlin,84,2,2,273734,Berlin Street 1216
Cologne,33,1,1,181060,Cologne Street 2984
Stuttgart,160,4,4,1590999,Stuttgart Street 3908
Cologne,73,1,1,438640,Cologne Street 1277
Cologne,158,3,3,822156,Cologne Street 4288
Hamburg,126,3,3,871286,Hamburg Street 1386
Cologne,153,3,2,1470689,Cologne Street 3965
Frankfurt,33,1,1,163104,Frankfurt Street 2805
Munich,109,2,1,731692,Munich Street 1838
Munich,101,2,1,1115609,Munich Street 1614
Hamburg,157,3,3,1550389,Hamburg Street 4665
Stuttgart,33,1,1,242380,Stuttgart Street 1660
Hamburg,200,5,4,1083152,Hamburg Street 3265
Stuttgart,55,1,1,585407,Stuttgart Street 4157
Berlin,99,2,1,848704,Berlin Street 459
Frankfurt,175,4,3,1550352,Frankfurt Street 2005
Hamburg,76,1,1,458290,Hamburg Street 1871
Stuttgart,146,3,2,1084262,Stuttgart Street 330
Cologne,98,2,2,645027,Cologne Street 749
Stuttgart,78,1,1,623709,Stuttgart Street 1086
Cologne,107,2,1,938749,Cologne Street 1702
Munich,92,2,2,919540,Munich Street 3804
Berlin,167,4,3,851601,Berlin Street 2613
Stuttgart,48,1,1,459107,Stuttgart Street 3919
Berlin,143,3,2,987711,Berlin Street 3900
Munich,55,1,1,531740,Munich Street 4902
Frankfurt,106,2,1,1069307,Frankfurt Street 4766
Frankfurt,58,1,1,351824,Frankfurt Street 1596
Cologne,192,4,4,1296245,Cologne Street 5
Hamburg,134,3,3,862250,Hamburg Street 4036
Stuttgart,75,1,1,386115,Stuttgart Street 4156
Frankfurt,161,4,4,1342879,Frankfurt Street 2455
Hamburg,166,4,3,1795562,Hamburg Street 2795
Hamburg,173,4,4,787199,Hamburg Street 3605
Berlin,76,1,1,490810,Berlin Street 54
Hamburg,160,4,4,1299581,Hamburg Street 4062
Munich,75,1,1,653192,Munich Street 3540
Stuttgart,107,2,1,784342,Stuttgart Street 3631
Hamburg,193,4,3,1028521,Hamburg Street 1586
Berlin,89,2,1,605433,Berlin Street 2517
Cologne,108,2,2,623246,Cologne Street 4346
Frankfurt,56,1,1,245488,Frankfurt Street 4994
Munich,176,4,3,1853421,Munich Street 2653
Munich,79,1,1,800211,Munich Street 1408
Munich,186,4,3,1597335,Munich Street 2668
Cologne,151,3,3,1073842,Cologne Street 2207
Munich,97,2,2,1001655,Munich Street 2488
Hamburg,67,1,1,504044,Hamburg Street 2734
Stuttgart,120,3,3,1062723,Stuttgart Street 3685
Hamburg,138,3,3,934484,Hamburg Street 3418
Berlin,133,3,2,1091341,Berlin Street 3349
Hamburg,195,4,3,1494076,Hamburg Street 3743
Hamburg,34,1,1,254300,Hamburg Street 1709
Stuttgart,95,2,2,531516,Stuttgart Street 3060
Berlin,112,2,2,769780,Berlin Street 3133
Hamburg,172,4,3,1032341,Hamburg Street 1762
Cologne,158,3,3,937245,Cologne Street 2245
Berlin,49,1,1,266560,Berlin Street 1315
Hamburg,152,3,3,861022,Hamburg Street 377
Stuttgart,129,3,3,1378643,Stuttgart Street 2047
Hamburg,185,4,4,1686668,Hamburg Street 486
Berlin,44,1,1,395845,Berlin Street 2262
Cologne,124,3,3,636970,Cologne Street 2329
Berlin,150,3,2,988894,Berlin Street 607
Hamburg,135,3,2,720542,Hamburg Street 1233
Cologne,106,2,1,620508,Cologne Street 4603
Berlin,142,3,2,753513,Berlin Street 2686
Cologne,169,4,4,1434105,Cologne Street 4561
Cologne,104,2,1,651157,Cologne Street 1151
Berlin,110,2,2,867778,Berlin Street 3653
Stuttgart,84,2,1,706119,Stuttgart Street 2632
Frankfurt,88,2,2,1002643,Frankfurt Street 2968
Hamburg,80,2,2,405568,Hamburg Street 2092
Cologne,35,1,1,297939,Cologne Street 977
Stuttgart,135,3,3,1244654,Stuttgart Street 3247
Frankfurt,42,1,1,263824,Frankfurt Street 4197
Hamburg,34,1,1,294109,Hamburg Street 263
Cologne,113,2,2,820058,Cologne Street 2316
Cologne,115,2,1,746422,Cologne Street 619
Cologne,53,1,1,301010,Cologne Street 4357
Munich,161,4,3,1171679,Munich Street 4702
Frankfurt,186,4,3,2045573,Frankfurt Street 599
Stuttgart,140,3,3,1050143,Stuttgart Street 3816
Frankfurt,68,1,1,613368,Frankfurt Street 599
Munich,195,4,4,1395316,Munich Street 3720
Cologne,140,3,2,803515,Cologne Street 3289
Cologne,105,2,1,868507,Cologne Street 3195
Berlin,32,1,1,151857,Berlin Street 2641
Frankfurt,68,1,1,486354,Frankfurt Street 1826
Cologne,113,2,2,773629,Cologne Street 1642
Cologne,120,3,2,834176,Cologne Street 1548
Munich,82,2,2,672034,Munich Street 1488
Berlin,36,1,1,252524,Berlin Street 1044
Cologne,119,2,1,921331,Cologne Street 2683
Hamburg,88,2,1,726693,Hamburg Street 1653
Hamburg,71,1,1,410411,Hamburg Street 2221
Munich,85,2,2,681439,Munich Street 224
Munich,142,3,2,1495415,Munich Street 3073
Berlin,143,3,2,1095814,Berlin Street 3117
Berlin,144,3,3,679000,Berlin Street 3271
Munich,82,2,2,745996,Munich Street 4836
Berlin,53,1,1,208200,Berlin Street 4151
Cologne,162,4,3,1111940,Cologne Street 1335
Munich,60,1,1,703572,Munich Street 4955
Hamburg,111,2,2,647688,Hamburg Street 1565
Munich,53,1,1,375327,Munich Street 3916
Hamburg,160,4,3,1328032,Hamburg Street 3744
